0,20000,4693.771434307098,4.260965894891818,234.67697014808655,9.576678276062012,868.9650535583494,1084.809193611145
1,20000,7633.457397937775,2.620044752644211,381.6619730234146,16.04318618774414,1372.8304862976072,1997.3344039916985
2,20000,6013.702483415604,3.325738187939187,300.6714076280594,12.955307960510254,1026.7133951187134,1272.252259254453
3,20000,4648.658305883408,4.302316643640536,232.42187076807022,9.333133697509766,889.6315574645996,1095.8418202400203
4,20000,4583.603548049927,4.363379116526976,229.168940114975,9.317278861999512,860.4647755622863,1077.4336576461778
5,20000,4719.345314502716,4.237875948288694,235.95564461946486,9.571433067321777,876.3171076774587,1089.0313816070552
6,20000,7620.645708560944,2.624449523684356,381.02122148275373,16.014456748962402,1369.156396389007,1989.9946498870845
7,20000,6004.495128631592,3.3308379091912004,300.2116903066635,12.951016426086426,1020.5320835113524,1275.0223398208618
8,20000,4662.026790380478,4.289979637454584,233.0900236606598,9.389996528625488,899.4147777557371,1103.920507431029
9,20000,4604.44681763649,4.343627104866032,230.2112527370453,9.276747703552246,869.5287942886353,1076.6175889968872
10,20000,4681.6629984378815,4.271986259300029,234.07128763198853,9.518146514892578,860.8937144279479,1084.4233846664426
11,20000,7611.195487499237,2.62770809563995,380.548944747448,16.01564884185791,1382.857060432434,1971.7057132720897
12,20000,6002.059181928635,3.3321897358521917,300.0893340587616,12.997269630432129,1019.9362516403196,1262.797915935516
13,20000,4672.096476793289,4.280733520667166,233.5937244415283,9.330153465270996,898.5896229743954,1109.2894697189329
14,20000,4595.7337901592255,4.351862164607031,229.77539378404617,9.344100952148438,867.7673816680906,1076.0120773315427
15,20000,4708.172610998154,4.247932616845989,235.39728043079376,9.541749954223633,867.293620109558,1082.1862936019897
16,20000,7629.956785917282,2.6212468250035545,381.4863981485367,16.144514083862305,1371.0343003273,1970.7499718666058
17,20000,6025.510043859482,3.319221087413461,301.2619995117187,12.982726097106934,1027.9865384101868,1273.8762855529783
18,20000,4643.152024030685,4.307418731174378,232.14622201919556,9.302496910095215,884.867787361145,1097.5830268859863
19,20000,4598.0666716098785,4.34965419781475,229.8919754743576,9.293675422668457,879.0137887001036,1080.2699565887447
20,20000,4658.592445373535,4.293142238673845,232.91771513223648,9.513378143310547,865.4340267181396,1080.356411933899
21,20000,7617.452376365662,2.6255497260544916,380.8613761663437,15.94555377960205,1380.145406723021,1973.045477867126
22,20000,5988.411335468292,3.339783939280117,299.407090651989,12.864828109741211,1021.1943149566648,1270.2227067947388
23,20000,4668.154054403305,4.2843487526155455,233.39680638313294,9.310722351074219,898.2282876968382,1103.1771588325496
24,20000,4609.581197023392,4.338788958292974,230.4677056789398,9.357929229736328,880.6126117706298,1079.1119527816766
25,20000,4709.9052493572235,4.246369924900181,235.48364415168763,9.555578231811523,885.698354244232,1090.8886122703552
26,20000,7645.70773601532,2.615846784960069,382.27452664375306,16.14236831665039,1386.4455342292786,2002.4198150634766
27,20000,5994.60852599144,3.336331290572845,299.7173068404198,12.836337089538574,1023.9113807678222,1258.8056898117065
28,20000,4683.573616743088,4.270243544054253,234.16753134727477,9.420990943908691,894.5996999740598,1108.6659240722652
29,20000,4606.146256685257,4.3420245223373986,230.29601958990096,9.297013282775879,873.6911535263056,1081.9400835037231
30,20000,4683.430505037308,4.270374029995494,234.15996978282928,9.389638900756836,872.1160531044004,1082.0042347908009
31,20000,7571.982521533966,2.6413161867611272,378.5881474018097,16.0599946975708,1364.5771265029907,1975.8487415313718
32,20000,5946.670250654221,3.3632266725735644,297.31961550712583,12.623906135559082,1010.7770085334774,1268.8213944435115
33,20000,4667.044601678848,4.285367230646461,233.34120510816575,9.296178817749023,897.826886177063,1098.803927898407
34,20000,4586.555099725723,4.360571183631045,229.31611983776094,9.286284446716309,870.8373665809629,1080.203139781952
35,20000,4721.313968658447,4.236108874090186,236.0541403889656,9.546160697937012,881.0710668563842,1097.7726602554314
36,20000,7642.838386774063,2.616828851779728,382.1308898925781,16.198396682739258,1375.5529761314392,1968.9118099212644
37,20000,5984.245919704437,3.342108641315296,299.19921642541885,13.067960739135742,1009.4818949699402,1251.168949604033
38,20000,4599.459820985794,4.34833671309546,229.96177730560302,9.172201156616211,884.786295890808,1085.7319283485413
39,20000,4606.585323810577,4.341610671276128,230.3178765296936,9.269952774047852,876.7218589782714,1084.9532270431514
